game_id,season,seat_section,pricing_window,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,base_ticket_price,current_ticket_price,tickets_sold_pct,sold_tickets,final_sell_through_rate,realized_revenue,revenue,promotion_flag
S2021_G005,2021,Upper Baseline,7_days_out,4200,1732,0.4124,0.5876,49.13,51.41,0.588,2468,0.842,181872.4,126855.48,0
S2021_G005,2021,Upper Baseline,2_days_out,4200,1301,0.3098,0.6903,49.13,50.48,0.69,2899,0.842,178583.12,146348.84,0
S2021_G005,2021,Upper Baseline,day_of_game,4200,595,0.1417,0.8583,49.13,52.04,0.858,3605,0.842,184122.15,187612.12,0
S2021_G005,2021,Upper Sideline,30_days_out,3600,2801,0.7781,0.222,60.15,61.3,0.222,799,0.82,180975.36,48992.41,0
S2021_G005,2021,Upper Sideline,14_days_out,3600,2273,0.6314,0.3686,60.15,63.58,0.369,1327,0.82,187707.16,84366.39,0
S2021_G005,2021,Upper Sideline,7_days_out,3600,1788,0.4967,0.5034,60.15,63.41,0.503,1812,0.82,187209.32,114916.7,0
S2021_G005,2021,Upper Sideline,2_days_out,3600,1218,0.3383,0.6617,60.15,63.35,0.662,2382,0.82,187029.13,150906.72,0
S2021_G005,2021,Upper Sideline,day_of_game,3600,754,0.2094,0.7907,60.15,64.19,0.791,2846,0.82,189508.47,182711.71,0
S2021_G005,2021,Upper Center,30_days_out,2600,2185,0.8404,0.1598,77.58,79.53,0.16,415,0.819,169281.49,33035.1,0
S2021_G005,2021,Upper Center,14_days_out,2600,1639,0.6304,0.3696,77.58,78.69,0.37,961,0.819,167489.33,75619.19,0
S2021_G005,2021,Upper Center,7_days_out,2600,1232,0.4738,0.5261,77.58,78.97,0.526,1368,0.819,168093.79,108018.03,0
S2021_G005,2021,Upper Center,2_days_out,2600,908,0.3492,0.6508,77.58,83.23,0.651,1692,0.819,177148.1,140826.63,0
S2021_G005,2021,Upper Center,day_of_game,2600,498,0.1915,0.8084,77.58,78.46,0.808,2102,0.819,166989.38,164905.03,0
S2021_G005,2021,Lower Corner,30_days_out,2100,1660,0.7905,0.2094,110.58,107.8,0.209,440,0.886,200474.49,47403.64,0
S2021_G005,2021,Lower Corner,14_days_out,2100,1153,0.549,0.4509,110.58,116.01,0.451,947,0.886,215735.42,109846.97,0
S2021_G005,2021,Lower Corner,7_days_out,2100,898,0.4276,0.5726,110.58,111.75,0.573,1202,0.886,207809.4,134370.82,0
S2021_G005,2021,Lower Corner,2_days_out,2100,612,0.2914,0.7084,110.58,111.53,0.708,1488,0.886,207402.77,165900.88,0
S2021_G005,2021,Lower Corner,day_of_game,2100,254,0.121,0.8791,110.58,115.08,0.879,1846,0.886,214013.54,212444.84,0
S2021_G005,2021,Lower Sideline,30_days_out,1900,1475,0.7763,0.2235,157.75,159.58,0.223,425,0.881,267142.0,67755.66,0
S2021_G005,2021,Lower Sideline,14_days_out,1900,1063,0.5595,0.4403,157.75,158.56,0.44,837,0.881,265428.36,132650.04,0
S2021_G005,2021,Lower Sideline,7_days_out,1900,782,0.4116,0.5882,157.75,161.2,0.588,1118,0.881,269857.16,180148.64,0
S2021_G005,2021,Lower Sideline,2_days_out,1900,533,0.2805,0.7194,157.75,161.49,0.719,1367,0.881,270344.35,220729.23,0
S2021_G005,2021,Lower Sideline,day_of_game,1900,478,0.2516,0.7483,157.75,158.65,0.748,1422,0.881,265584.82,225562.24,0
S2021_G005,2021,Lower Center,30_days_out,1200,931,0.7758,0.2245,195.45,215.97,0.225,269,0.785,203433.62,58194.03,0
S2021_G005,2021,Lower Center,14_days_out,1200,801,0.6675,0.3325,195.45,204.36,0.333,399,0.785,192498.1,81545.14,0
S2021_G005,2021,Lower Center,7_days_out,1200,490,0.4083,0.5915,195.45,196.3,0.592,710,0.785,184908.37,139344.21,0
S2021_G005,2021,Lower Center,2_days_out,1200,415,0.3458,0.6542,195.45,205.53,0.654,785,0.785,193605.36,161360.81,0
S2021_G005,2021,Lower Center,day_of_game,1200,348,0.29,0.7098,195.45,201.08,0.71,852,0.785,189410.69,171269.01,0
S2021_G005,2021,Club Level,30_days_out,950,771,0.8116,0.1884,260.17,273.23,0.188,179,0.751,195026.42,48901.51,0
S2021_G005,2021,Club Level,14_days_out,950,640,0.6737,0.3264,260.17,275.14,0.326,310,0.751,196393.99,85307.41,0
S2021_G005,2021,Club Level,7_days_out,950,481,0.5063,0.4941,260.17,291.56,0.494,469,0.751,208113.27,136867.57,0
S2021_G005,2021,Club Level,2_days_out,950,391,0.4116,0.588,260.17,265.64,0.588,559,0.751,189614.14,148380.06,0
S2021_G005,2021,Club Level,day_of_game,950,235,0.2474,0.7523,260.17,278.88,0.752,715,0.751,199063.68,199315.7,0
S2021_G005,2021,Suite,30_days_out,350,289,0.8257,0.1734,440.19,444.73,0.173,61,0.743,115627.29,26983.9,0
S2021_G005,2021,Suite,14_days_out,350,226,0.6457,0.3552,440.19,466.45,0.355,124,0.743,121275.03,57991.55,0
S2021_G005,2021,Suite,7_days_out,350,200,0.5714,0.4289,440.19,456.52,0.429,150,0.743,118692.33,68532.57,0
S2021_G005,2021,Suite,2_days_out,350,152,0.4343,0.5644,440.19,453.49,0.564,198,0.743,117906.28,89576.75,0
S2021_G005,2021,Suite,day_of_game,350,102,0.2914,0.7072,440.19,454.04,0.707,248,0.743,118048.03,112391.09,0
S2021_G005,2021,Courtside/Premium,30_days_out,180,140,0.7778,0.2195,678.97,701.89,0.22,40,0.784,99042.36,27737.31,0
S2021_G005,2021,Courtside/Premium,14_days_out,180,111,0.6167,0.3822,678.97,702.59,0.382,69,0.784,99142.12,48334.44,0
S2021_G005,2021,Courtside/Premium,7_days_out,180,81,0.45,0.5482,678.97,687.53,0.548,99,0.784,97015.96,67840.7,0
S2021_G005,2021,Courtside/Premium,2_days_out,180,62,0.3444,0.6566,678.97,690.44,0.657,118,0.784,97426.38,81603.55,0
S2021_G005,2021,Courtside/Premium,day_of_game,180,47,0.2611,0.7364,678.97,697.15,0.736,133,0.784,98373.78,92410.28,0
S2021_G005,2021,Standing Room,30_days_out,1400,1041,0.7436,0.2567,40.64,40.47,0.257,359,0.895,50702.66,14545.9,0
S2021_G005,2021,Standing Room,14_days_out,1400,824,0.5886,0.4114,40.64,40.17,0.411,576,0.895,50330.45,23136.25,0
S2021_G005,2021,Standing Room,7_days_out,1400,607,0.4336,0.5668,40.64,42.54,0.567,793,0.895,53291.63,33750.74,0
S2021_G005,2021,Standing Room,2_days_out,1400,325,0.2321,0.7681,40.64,44.81,0.768,1075,0.895,56141.7,48189.58,0
S2021_G005,2021,Standing Room,day_of_game,1400,188,0.1343,0.8659,40.64,42.55,0.866,1212,0.895,53310.36,51580.75,0
S2021_G006,2021,Upper Baseline,30_days_out,4200,2976,0.7086,0.2915,64.07,72.23,0.292,1224,0.957,290218.92,88444.23,0
S2021_G006,2021,Upper Baseline,14_days_out,4200,2065,0.4917,0.5084,64.07,76.72,0.508,2135,0.957,308241.95,163809.53,0
S2021_G006,2021,Upper Baseline,7_days_out,4200,1728,0.4114,0.5887,64.07,75.64,0.589,2472,0.957,303889.38,187001.9,0
S2021_G006,2021,Upper Baseline,2_days_out,4200,912,0.2171,0.783,64.07,77.31,0.783,3288,0.957,310624.1,254244.89,0
S2021_G006,2021,Upper Baseline,day_of_game,4200,474,0.1129,0.8872,64.07,76.52,0.887,3726,0.957,307429.26,285137.81,0
S2021_G006,2021,Upper Sideline,30_days_out,3600,2639,0.7331,0.2669,84.63,97.06,0.267,961,0.924,322961.0,93251.31,0
S2021_G006,2021,Upper Sideline,14_days_out,3600,2099,0.5831,0.4169,84.63,97.93,0.417,1501,0.924,325862.22,146983.49,0
S2021_G006,2021,Upper Sideline,7_days_out,3600,1444,0.4011,0.5988,84.63,97.49,0.599,2156,0.924,324400.95,210146.84,0
S2021_G006,2021,Upper Sideline,2_days_out,3600,775,0.2153,0.7848,84.63,96.1,0.785,2825,0.924,319787.09,271530.62,0
S2021_G006,2021,Upper Sideline,day_of_game,3600,635,0.1764,0.8237,84.63,95.82,0.824,2965,0.924,318861.0,284145.48,0
S2021_G006,2021,Upper Center,30_days_out,2600,1809,0.6958,0.3041,96.48,107.26,0.304,791,0.958,267239.28,84799.93,0
S2021_G006,2021,Upper Center,14_days_out,2600,1446,0.5562,0.4437,96.48,107.28,0.444,1154,0.958,267301.6,123772.43,0
S2021_G006,2021,Upper Center,7_days_out,2600,851,0.3273,0.6727,96.48,107.91,0.673,1749,0.958,268850.53,188719.96,0
S2021_G006,2021,Upper Center,2_days_out,2600,660,0.2538,0.746,96.48,107.91,0.746,1940,0.958,268870.17,209301.25,0
S2021_G006,2021,Upper Center,day_of_game,2600,236,0.0908,0.9093,96.48,109.58,0.909,2364,0.958,273010.1,259048.19,0
S2021_G006,2021,Lower Corner,30_days_out,2100,1584,0.7543,0.2459,138.42,158.62,0.246,516,0.905,301616.57,81926.03,0
S2021_G006,2021,Lower Corner,14_days_out,2100,1123,0.5348,0.4654,138.42,158.78,0.465,977,0.905,301909.53,155165.81,0
S2021_G006,2021,Lower Corner,7_days_out,2100,787,0.3748,0.6252,138.42,161.06,0.625,1313,0.905,306245.67,211442.62,0
S2021_G006,2021,Lower Corner,2_days_out,2100,576,0.2743,0.7257,138.42,159.22,0.726,1524,0.905,302747.22,242636.35,0
S2021_G006,2021,Lower Corner,day_of_game,2100,274,0.1305,0.8696,138.42,162.9,0.87,1826,0.905,309745.51,297471.01,0
S2021_G006,2021,Lower Sideline,30_days_out,1900,1670,0.8789,0.1212,186.95,226.4,0.121,230,0.787,338560.31,52117.62,0
S2021_G006,2021,Lower Sideline,14_days_out,1900,1195,0.6289,0.371,186.95,213.08,0.371,705,0.787,318638.5,150194.08,0
S2021_G006,2021,Lower Sideline,7_days_out,1900,863,0.4542,0.5459,186.95,216.9,0.546,1037,0.787,324353.64,224966.25,0
S2021_G006,2021,Lower Sideline,2_days_out,1900,688,0.3621,0.638,186.95,215.24,0.638,1212,0.787,321865.88,260913.73,0
S2021_G006,2021,Lower Sideline,day_of_game,1900,491,0.2584,0.7418,186.95,215.16,0.742,1409,0.787,321756.08,303264.28,0
S2021_G006,2021,Lower Center,30_days_out,1200,908,0.7567,0.2433,238.64,278.94,0.243,292,0.914,305936.6,81436.63,0
S2021_G006,2021,Lower Center,14_days_out,1200,602,0.5017,0.4983,238.64,272.28,0.498,598,0.914,298631.78,162820.08,0
S2021_G006,2021,Lower Center,7_days_out,1200,456,0.38,0.6199,238.64,275.11,0.62,744,0.914,301732.92,204637.17,0
S2021_G006,2021,Lower Center,2_days_out,1200,268,0.2233,0.7765,238.64,277.82,0.776,932,0.914,304710.97,258865.05,0
S2021_G006,2021,Lower Center,day_of_game,1200,215,0.1792,0.821,238.64,276.52,0.821,985,0.914,303288.49,272425.97,0
S2021_G006,2021,Club Level,30_days_out,950,747,0.7863,0.2142,356.32,385.42,0.214,203,0.864,316202.42,78418.46,0
S2021_G006,2021,Club Level,14_days_out,950,555,0.5842,0.4156,356.32,404.76,0.416,395,0.864,332074.05,159813.53,0
S2021_G006,2021,Club Level,7_days_out,950,435,0.4579,0.5424,356.32,388.11,0.542,515,0.864,318415.29,199985.82,0
S2021_G006,2021,Club Level,2_days_out,950,257,0.2705,0.729,356.32,403.81,0.729,693,0.864,331290.19,279647.29,0
S2021_G006,2021,Club Level,day_of_game,950,233,0.2453,0.755,356.32,395.33,0.755,717,0.864,324332.27,283561.09,0
S2021_G006,2021,Suite,30_days_out,350,296,0.8457,0.1552,548.04,607.82,0.155,54,0.772,164225.09,33025.98,0
S2021_G006,2021,Suite,14_days_out,350,204,0.5829,0.4169,548.04,616.93,0.417,146,0.772,166685.98,90021.39,0
S2021_G006,2021,Suite,7_days_out,350,180,0.5143,0.4848,548.04,621.67,0.485,170,0.772,167966.16,105486.85,0
S2021_G006,2021,Suite,2_days_out,350,108,0.3086,0.691,548.04,623.26,0.691,242,0.772,168395.71,150725.25,0
S2021_G006,2021,Suite,day_of_game,350,90,0.2571,0.7436,548.04,637.18,0.744,260,0.772,172157.16,165835.26,0
S2021_G006,2021,Courtside/Premium,30_days_out,180,147,0.8167,0.1853,925.54,1036.64,0.185,33,0.864,161141.11,34573.3,0
S2021_G006,2021,Courtside/Premium,14_days_out,180,111,0.6167,0.3817,925.54,1003.1,0.382,69,0.864,155927.61,68911.62,0
S2021_G006,2021,Courtside/Premium,7_days_out,180,78,0.4333,0.5655,925.54,1029.64,0.566,102,0.864,160052.38,104811.93,0
S2021_G006,2021,Courtside/Premium,2_days_out,180,38,0.2111,0.7889,925.54,1048.45,0.789,142,0.864,162976.11,148889.83,0
S2021_G006,2021,Courtside/Premium,day_of_game,180,33,0.1833,0.818,925.54,1059.94,0.818,147,0.864,164763.12,156067.4,0
S2021_G006,2021,Standing Room,30_days_out,1400,1015,0.725,0.2747,53.25,56.03,0.275,385,0.93,72963.27,21548.15,0
S2021_G006,2021,Standing Room,14_days_out,1400,813,0.5807,0.4196,53.25,62.47,0.42,587,0.93,81349.99,36696.73,0
S2021_G006,2021,Standing Room,7_days_out,1400,592,0.4229,0.577,53.25,60.23,0.577,808,0.93,78427.91,48654.31,0
S2021_G006,2021,Standing Room,2_days_out,1400,399,0.285,0.715,53.25,63.0,0.715,1001,0.93,82033.18,63059.54,0
S2021_G006,2021,Standing Room,day_of_game,1400,219,0.1564,0.8433,53.25,61.2,0.843,1181,0.93,79696.1,72254.54,0
S2021_G007,2021,Upper Baseline,30_days_out,4200,3312,0.7886,0.2114,56.51,62.18,0.211,888,0.833,217456.77,55205.41,0
S2021_G007,2021,Upper Baseline,14_days_out,4200,2533,0.6031,0.397,56.51,63.04,0.397,1667,0.833,220454.16,105108.19,0
S2021_G007,2021,Upper Baseline,7_days_out,4200,1899,0.4521,0.5479,56.51,62.62,0.548,2301,0.833,218989.63,144081.65,0
S2021_G007,2021,Upper Baseline,2_days_out,4200,1790,0.4262,0.5739,56.51,62.29,0.574,2410,0.833,217856.42,150140.04,0
S2021_G007,2021,Upper Baseline,day_of_game,4200,1001,0.2383,0.7617,56.51,62.93,0.762,3199,0.833,220091.94,201322.37,0
S2021_G007,2021,Upper Sideline,30_days_out,3600,2890,0.8028,0.1973,78.97,83.88,0.197,710,0.76,229488.1,59567.45,0
S2021_G007,2021,Upper Sideline,14_days_out,3600,2130,0.5917,0.4083,78.97,84.89,0.408,1470,0.76,232261.31,124767.96,0
S2021_G007,2021,Upper Sideline,7_days_out,3600,2012,0.5589,0.441,78.97,79.76,0.441,1588,0.76,218223.46,126638.71,0
S2021_G007,2021,Upper Sideline,2_days_out,3600,1426,0.3961,0.6038,78.97,84.91,0.604,2174,0.76,232314.92,184571.45,0
S2021_G007,2021,Upper Sideline,day_of_game,3600,779,0.2164,0.7835,78.97,85.92,0.783,2821,0.76,235066.64,242329.93,0
S2021_G007,2021,Upper Center,30_days_out,2600,2156,0.8292,0.1707,94.9,106.05,0.171,444,0.708,195206.14,47061.05,0
S2021_G007,2021,Upper Center,14_days_out,2600,1837,0.7065,0.2934,94.9,102.39,0.293,763,0.708,188468.82,78098.49,0
S2021_G007,2021,Upper Center,7_days_out,2600,1535,0.5904,0.4096,94.9,102.93,0.41,1065,0.708,189470.48,109611.58,0
S2021_G007,2021,Upper Center,2_days_out,2600,1054,0.4054,0.5947,94.9,98.1,0.595,1546,0.708,180569.46,151688.25,0
S2021_G007,2021,Upper Center,day_of_game,2600,813,0.3127,0.6873,94.9,104.37,0.687,1787,0.708,192117.9,186504.19,0
S2021_G007,2021,Lower Corner,30_days_out,2100,1704,0.8114,0.1887,127.88,143.7,0.189,396,0.744,224640.17,56930.38,0
S2021_G007,2021,Lower Corner,14_days_out,2100,1376,0.6552,0.3446,127.88,144.41,0.345,724,0.744,225741.68,104511.1,0
S2021_G007,2021,Lower Corner,7_days_out,2100,1151,0.5481,0.4521,127.88,139.65,0.452,949,0.744,218313.83,132577.36,0
S2021_G007,2021,Lower Corner,2_days_out,2100,647,0.3081,0.6921,127.88,134.46,0.692,1453,0.744,210199.13,195419.28,0
S2021_G007,2021,Lower Corner,day_of_game,2100,717,0.3414,0.6586,127.88,139.61,0.659,1383,0.744,218238.22,193083.28,0
S2021_G007,2021,Lower Sideline,30_days_out,1900,1593,0.8384,0.1616,176.55,195.79,0.162,307,0.665,247198.33,60125.32,0
S2021_G007,2021,Lower Sideline,14_days_out,1900,1306,0.6874,0.3125,176.55,185.45,0.312,594,0.665,234150.99,110099.38,0
S2021_G007,2021,Lower Sideline,7_days_out,1900,1199,0.6311,0.369,176.55,191.47,0.369,701,0.665,241745.14,134234.51,0
S2021_G007,2021,Lower Sideline,2_days_out,1900,823,0.4332,0.5671,176.55,194.09,0.567,1077,0.665,245051.6,209117.54,0
S2021_G007,2021,Lower Sideline,day_of_game,1900,782,0.4116,0.5883,176.55,186.74,0.588,1118,0.665,235773.64,208725.83,0
S2021_G007,2021,Lower Center,30_days_out,1200,908,0.7567,0.2433,228.02,255.56,0.243,292,0.906,277954.8,74622.23,0
S2021_G007,2021,Lower Center,14_days_out,1200,761,0.6342,0.3654,228.02,254.62,0.365,439,0.906,276924.09,111657.61,0
S2021_G007,2021,Lower Center,7_days_out,1200,581,0.4842,0.516,228.02,264.36,0.516,619,0.906,287525.69,163705.79,0
S2021_G007,2021,Lower Center,2_days_out,1200,316,0.2633,0.737,228.02,259.72,0.737,884,0.906,282474.35,229710.32,0
S2021_G007,2021,Lower Center,day_of_game,1200,188,0.1567,0.8429,228.02,264.77,0.843,1012,0.906,287967.42,267824.5,0
S2021_G007,2021,Club Level,30_days_out,950,867,0.9126,0.0875,352.93,382.59,0.088,83,0.675,245265.97,31808.49,0
S2021_G007,2021,Club Level,14_days_out,950,586,0.6168,0.3835,352.93,367.87,0.384,364,0.675,235835.07,134033.97,0
S2021_G007,2021,Club Level,7_days_out,950,484,0.5095,0.4904,352.93,377.15,0.49,466,0.675,241782.53,175713.76,0
S2021_G007,2021,Club Level,2_days_out,950,444,0.4674,0.5331,352.93,381.25,0.533,506,0.675,244408.52,193093.32,0
S2021_G007,2021,Club Level,day_of_game,950,349,0.3674,0.6322,352.93,382.48,0.632,601,0.675,245197.0,229710.04,0
S2021_G007,2021,Suite,30_days_out,350,305,0.8714,0.1295,537.41,591.41,0.129,45,0.685,141885.17,26798.21,0
S2021_G007,2021,Suite,14_days_out,350,271,0.7743,0.2254,537.41,572.39,0.225,79,0.685,137322.69,45155.29,0
S2021_G007,2021,Suite,7_days_out,350,179,0.5114,0.4872,537.41,593.97,0.487,171,0.685,142500.15,101275.71,0
S2021_G007,2021,Suite,2_days_out,350,162,0.4629,0.538,537.41,563.21,0.538,188,0.685,135119.71,106060.52,0
S2021_G007,2021,Suite,day_of_game,350,123,0.3514,0.6474,537.41,587.81,0.647,227,0.685,141022.25,133190.87,0
S2021_G007,2021,Courtside/Premium,30_days_out,180,139,0.7722,0.2299,853.46,989.48,0.23,41,0.884,157389.03,40944.39,0
S2021_G007,2021,Courtside/Premium,14_days_out,180,105,0.5833,0.415,853.46,945.08,0.415,75,0.884,150325.89,70599.46,0
S2021_G007,2021,Courtside/Premium,7_days_out,180,69,0.3833,0.6161,853.46,949.57,0.616,111,0.884,151040.9,105301.87,0
S2021_G007,2021,Courtside/Premium,2_days_out,180,51,0.2833,0.7175,853.46,955.88,0.718,129,0.884,152043.97,123457.33,0
S2021_G007,2021,Courtside/Premium,day_of_game,180,43,0.2389,0.7597,853.46,938.17,0.76,137,0.884,149227.8,128289.3,0
S2021_G007,2021,Standing Room,30_days_out,1400,1066,0.7614,0.2383,50.0,55.85,0.238,334,0.822,64276.48,18629.9,0
S2021_G007,2021,Standing Room,14_days_out,1400,856,0.6114,0.3882,50.0,54.97,0.388,544,0.822,63266.19,29876.56,0
S2021_G007,2021,Standing Room,7_days_out,1400,700,0.5,0.5,50.0,55.17,0.5,700,0.822,63497.37,38616.88,0
S2021_G007,2021,Standing Room,2_days_out,1400,567,0.405,0.5948,50.0,54.3,0.595,833,0.822,62495.64,45216.79,0
S2021_G007,2021,Standing Room,day_of_game,1400,293,0.2093,0.791,50.0,54.86,0.791,1107,0.822,63138.67,60751.86,0
S2021_G008,2021,Upper Baseline,30_days_out,4200,3543,0.8436,0.1564,44.29,45.61,0.156,657,0.563,107858.91,29951.5,0
S2021_G008,2021,Upper Baseline,14_days_out,4200,3003,0.715,0.285,44.29,45.51,0.285,1197,0.563,107638.34,54481.26,0
S2021_G008,2021,Upper Baseline,7_days_out,4200,2510,0.5976,0.4023,44.29,43.03,0.402,1690,0.563,101756.56,72692.01,0
S2021_G008,2021,Upper Baseline,2_days_out,4200,2140,0.5095,0.4904,44.29,43.66,0.49,2060,0.563,103260.56,89931.64,0
S2021_G008,2021,Upper Baseline,day_of_game,4200,1762,0.4195,0.5806,44.29,45.3,0.581,2438,0.563,107127.88,110452.15,0
S2021_G008,2021,Upper Sideline,30_days_out,3600,2884,0.8011,0.1988,55.31,54.49,0.199,716,0.737,144536.26,38992.46,0
S2021_G008,2021,Upper Sideline,14_days_out,3600,2226,0.6183,0.3818,55.31,56.54,0.382,1374,0.737,149971.4,77711.51,0
S2021_G008,2021,Upper Sideline,7_days_out,3600,1778,0.4939,0.5062,55.31,56.4,0.506,1822,0.737,149592.5,102783.32,0
S2021_G008,2021,Upper Sideline,2_days_out,3600,1212,0.3367,0.6634,55.31,53.95,0.663,2388,0.737,143081.46,128831.49,0
S2021_G008,2021,Upper Sideline,day_of_game,3600,1114,0.3094,0.6905,55.31,54.62,0.69,2486,0.737,144866.75,135766.88,0
S2021_G008,2021,Upper Center,30_days_out,2600,2036,0.7831,0.2169,70.44,68.78,0.217,564,0.68,121661.23,38790.14,0
S2021_G008,2021,Upper Center,14_days_out,2600,1775,0.6827,0.3173,70.44,72.65,0.317,825,0.68,128500.22,59932.99,0
S2021_G008,2021,Upper Center,7_days_out,2600,1404,0.54,0.4601,70.44,73.1,0.46,1196,0.68,129304.23,87440.8,0
S2021_G008,2021,Upper Center,2_days_out,2600,1184,0.4554,0.5444,70.44,70.69,0.544,1416,0.68,125032.8,100060.58,0
S2021_G008,2021,Upper Center,day_of_game,2600,900,0.3462,0.6537,70.44,66.75,0.654,1700,0.68,118061.18,113435.04,0
S2021_G008,2021,Lower Corner,30_days_out,2100,1764,0.84,0.16,107.23,107.96,0.16,336,0.63,142792.85,36282.15,0
S2021_G008,2021,Lower Corner,14_days_out,2100,1386,0.66,0.3398,107.23,106.84,0.34,714,0.63,141305.42,76234.85,0
S2021_G008,2021,Lower Corner,7_days_out,2100,1180,0.5619,0.4379,107.23,110.87,0.438,920,0.63,146645.46,101960.26,0
S2021_G008,2021,Lower Corner,2_days_out,2100,1154,0.5495,0.4503,107.23,111.76,0.45,946,0.63,147811.5,105670.47,0
S2021_G008,2021,Lower Corner,day_of_game,2100,791,0.3767,0.6233,107.23,110.95,0.623,1309,0.63,146739.79,145212.35,0
S2021_G008,2021,Lower Sideline,30_days_out,1900,1700,0.8947,0.1054,137.28,142.74,0.105,200,0.519,140665.93,28596.52,0
S2021_G008,2021,Lower Sideline,14_days_out,1900,1401,0.7374,0.2625,137.28,146.6,0.262,499,0.519,144473.66,73105.58,0
S2021_G008,2021,Lower Sideline,7_days_out,1900,1193,0.6279,0.372,137.28,135.9,0.372,707,0.519,133927.17,96045.44,0
S2021_G008,2021,Lower Sideline,2_days_out,1900,1090,0.5737,0.4262,137.28,142.59,0.426,810,0.519,140523.96,115463.97,0
S2021_G008,2021,Lower Sideline,day_of_game,1900,924,0.4863,0.5135,137.28,136.55,0.514,976,0.519,134570.94,133231.94,0
S2021_G008,2021,Lower Center,30_days_out,1200,1011,0.8425,0.1577,182.86,189.23,0.158,189,0.577,130992.53,35808.22,0
S2021_G008,2021,Lower Center,14_days_out,1200,829,0.6908,0.3088,182.86,191.3,0.309,371,0.577,132421.58,70879.71,0
S2021_G008,2021,Lower Center,7_days_out,1200,727,0.6058,0.3939,182.86,186.75,0.394,473,0.577,129276.25,88281.58,0
S2021_G008,2021,Lower Center,2_days_out,1200,658,0.5483,0.4518,182.86,193.87,0.452,542,0.577,134202.75,105108.07,0
S2021_G008,2021,Lower Center,day_of_game,1200,523,0.4358,0.5643,182.86,192.32,0.564,677,0.577,133132.81,130231.68,0
S2021_G008,2021,Club Level,30_days_out,950,737,0.7758,0.2238,258.74,257.57,0.224,213,0.624,152637.07,54768.92,0
S2021_G008,2021,Club Level,14_days_out,950,698,0.7347,0.2652,258.74,258.81,0.265,252,0.624,153369.33,65212.08,0
S2021_G008,2021,Club Level,7_days_out,950,486,0.5116,0.4887,258.74,256.21,0.489,464,0.624,151831.23,118954.99,0
S2021_G008,2021,Club Level,2_days_out,950,492,0.5179,0.482,258.74,264.91,0.482,458,0.624,156989.02,121305.69,0
S2021_G008,2021,Club Level,day_of_game,950,377,0.3968,0.603,258.74,256.39,0.603,573,0.624,151938.49,146870.92,0
S2021_G008,2021,Suite,30_days_out,350,289,0.8257,0.1747,417.75,427.01,0.175,61,0.75,112054.58,26110.06,0
S2021_G008,2021,Suite,14_days_out,350,210,0.6,0.4,417.75,429.75,0.4,140,0.75,112774.14,60157.74,0
S2021_G008,2021,Suite,7_days_out,350,187,0.5343,0.4668,417.75,423.01,0.467,163,0.75,111006.37,69107.76,0
S2021_G008,2021,Suite,2_days_out,350,125,0.3571,0.6422,417.75,423.24,0.642,225,0.75,111064.82,95137.24,0
S2021_G008,2021,Suite,day_of_game,350,109,0.3114,0.6878,417.75,433.49,0.688,241,0.75,113754.71,104346.64,0
S2021_G008,2021,Courtside/Premium,30_days_out,180,145,0.8056,0.1967,623.73,610.7,0.197,35,0.595,65429.45,21627.34,0
S2021_G008,2021,Courtside/Premium,14_days_out,180,125,0.6944,0.3068,623.73,608.78,0.307,55,0.595,65223.33,33620.67,0
S2021_G008,2021,Courtside/Premium,7_days_out,180,108,0.6,0.4018,623.73,611.48,0.402,72,0.595,65513.4,44223.09,0
