game_id,season,seat_section,pricing_window,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,scalper_risk_tier
S2021_G006,2021,Courtside/Premium,7_days_out,1693.24,12.6,0.6445,118.19,0.966,High
S2021_G006,2021,Courtside/Premium,2_days_out,1671.22,42.73,0.594,117.78,0.793,High
S2021_G006,2021,Courtside/Premium,day_of_game,1722.11,16.77,0.6247,113.12,0.831,High
S2021_G006,2021,Standing Room,30_days_out,77.87,90.43,0.3898,98.05,0.7119,High
S2021_G006,2021,Standing Room,14_days_out,103.37,233.82,0.6547,106.42,0.9151,High
S2021_G006,2021,Standing Room,7_days_out,90.05,244.18,0.4951,107.97,0.8024,High
S2021_G006,2021,Standing Room,2_days_out,92.23,246.0,0.464,104.64,0.7199,High
S2021_G006,2021,Standing Room,day_of_game,94.28,285.84,0.5404,126.87,0.9196,High
S2021_G007,2021,Upper Baseline,30_days_out,91.48,333.94,0.4713,90.2,0.8648,High
S2021_G007,2021,Upper Baseline,14_days_out,91.21,571.16,0.447,104.41,0.8883,High
S2021_G007,2021,Upper Baseline,7_days_out,88.78,636.15,0.4179,90.79,0.8319,High
S2021_G007,2021,Upper Baseline,2_days_out,99.77,794.11,0.6017,103.09,1.0,High
S2021_G007,2021,Upper Baseline,day_of_game,101.36,840.13,0.6106,105.67,1.0,High
S2021_G007,2021,Upper Sideline,30_days_out,127.92,288.88,0.5251,81.66,0.8285,High
S2021_G007,2021,Upper Sideline,14_days_out,122.09,471.75,0.4382,106.0,0.8641,High
S2021_G007,2021,Upper Sideline,7_days_out,113.22,509.71,0.4195,95.86,0.8524,High
S2021_G007,2021,Upper Sideline,2_days_out,133.83,640.3,0.5762,133.46,1.0,High
S2021_G007,2021,Upper Sideline,day_of_game,131.23,652.0,0.5274,98.62,1.0,High
S2021_G007,2021,Upper Center,30_days_out,157.28,239.4,0.483,92.2,0.825,High
S2021_G007,2021,Upper Center,14_days_out,165.28,398.68,0.6142,105.41,1.0,High
S2021_G007,2021,Upper Center,7_days_out,173.23,462.0,0.683,113.02,1.0,High
S2021_G007,2021,Upper Center,2_days_out,152.13,457.36,0.5508,108.67,0.9465,High
S2021_G007,2021,Upper Center,day_of_game,159.88,497.33,0.5318,114.61,0.8777,High
S2021_G007,2021,Lower Corner,30_days_out,218.4,157.4,0.5199,100.34,0.7694,High
S2021_G007,2021,Lower Corner,14_days_out,213.78,278.9,0.4804,85.02,0.7885,High
S2021_G007,2021,Lower Corner,7_days_out,189.67,290.55,0.3582,63.05,0.6455,High
S2021_G007,2021,Lower Corner,2_days_out,212.28,380.6,0.5787,84.41,0.8855,High
S2021_G007,2021,Lower Corner,day_of_game,222.04,388.62,0.5905,113.23,0.9711,High
S2021_G007,2021,Lower Sideline,30_days_out,281.73,147.76,0.4389,96.0,0.7244,High
S2021_G007,2021,Lower Sideline,14_days_out,268.76,230.03,0.4492,92.91,0.7191,High
S2021_G007,2021,Lower Sideline,7_days_out,286.81,314.83,0.498,83.84,0.788,High
S2021_G007,2021,Lower Sideline,2_days_out,291.99,311.76,0.5044,81.91,0.8559,High
S2021_G007,2021,Lower Sideline,day_of_game,273.48,306.31,0.4645,90.24,0.7203,High
S2021_G007,2021,Lower Center,30_days_out,399.81,114.71,0.5644,101.05,0.798,High
S2021_G007,2021,Lower Center,14_days_out,379.3,159.82,0.4897,107.91,0.7755,High
S2021_G007,2021,Lower Center,7_days_out,422.91,155.99,0.5997,104.09,0.8859,High
S2021_G007,2021,Lower Center,2_days_out,420.43,261.65,0.6188,114.05,0.9969,High
S2021_G007,2021,Lower Center,day_of_game,440.27,229.37,0.6628,130.09,1.0,High
S2021_G007,2021,Club Level,30_days_out,600.08,79.73,0.5685,90.32,0.7534,High
S2021_G007,2021,Club Level,14_days_out,569.63,137.95,0.5484,92.15,0.7397,High
S2021_G007,2021,Club Level,7_days_out,594.64,148.89,0.5766,101.64,0.8792,High
S2021_G007,2021,Club Level,2_days_out,556.9,125.99,0.4607,101.15,0.7013,High
S2021_G007,2021,Club Level,day_of_game,607.33,154.69,0.5879,107.89,0.8755,High
S2021_G007,2021,Suite,30_days_out,872.84,20.38,0.4759,124.72,0.7765,High
S2021_G007,2021,Suite,14_days_out,876.42,72.89,0.5312,107.05,0.7471,High
S2021_G007,2021,Suite,7_days_out,920.43,62.73,0.5496,114.07,0.7673,High
S2021_G007,2021,Suite,2_days_out,823.15,18.35,0.4615,85.56,0.6225,High
S2021_G007,2021,Suite,day_of_game,976.34,79.89,0.661,125.65,1.0,High
S2021_G007,2021,Courtside/Premium,30_days_out,1438.29,2.0,0.4536,97.53,0.6984,High
S2021_G007,2021,Courtside/Premium,14_days_out,1485.25,32.94,0.5716,111.4,0.8211,High
S2021_G007,2021,Courtside/Premium,7_days_out,1475.75,44.52,0.5541,107.84,0.7745,High
S2021_G007,2021,Courtside/Premium,2_days_out,1539.0,64.84,0.61,119.93,0.8105,High
S2021_G007,2021,Courtside/Premium,day_of_game,1491.03,42.51,0.5893,127.58,0.8226,High
S2021_G007,2021,Standing Room,30_days_out,86.02,116.01,0.5403,111.87,0.8215,High
S2021_G007,2021,Standing Room,14_days_out,81.27,196.07,0.4784,95.83,0.7141,High
S2021_G007,2021,Standing Room,7_days_out,81.18,191.18,0.4715,94.16,0.7551,High
S2021_G007,2021,Standing Room,2_days_out,82.43,244.99,0.5182,105.69,0.7877,High
S2021_G007,2021,Standing Room,day_of_game,86.65,288.99,0.5796,98.09,0.8689,High
S2021_G008,2021,Upper Baseline,30_days_out,39.77,57.34,-0.1279,33.47,0.1148,Low
S2021_G008,2021,Upper Baseline,14_days_out,44.91,114.06,-0.0132,51.94,0.2086,Low
S2021_G008,2021,Upper Baseline,7_days_out,39.14,113.04,-0.0903,28.24,0.1234,Low
S2021_G008,2021,Upper Baseline,2_days_out,45.24,148.21,0.0362,38.6,0.1806,Low
S2021_G008,2021,Upper Baseline,day_of_game,46.85,134.21,0.0343,47.98,0.2008,Low
S2021_G008,2021,Upper Sideline,30_days_out,59.04,104.01,0.0834,63.43,0.192,Low
S2021_G008,2021,Upper Sideline,14_days_out,56.57,45.73,0.0004,47.52,0.1605,Low
S2021_G008,2021,Upper Sideline,7_days_out,62.18,104.63,0.1025,72.86,0.3305,Medium
S2021_G008,2021,Upper Sideline,2_days_out,59.02,150.46,0.0941,45.8,0.2374,Low
S2021_G008,2021,Upper Sideline,day_of_game,65.36,188.63,0.1966,58.58,0.3729,Medium
S2021_G008,2021,Upper Center,30_days_out,71.66,28.9,0.0418,49.05,0.1949,Low
S2021_G008,2021,Upper Center,14_days_out,77.01,45.87,0.0601,67.08,0.2384,Low
S2021_G008,2021,Upper Center,7_days_out,76.88,76.12,0.0516,30.4,0.0913,Low
S2021_G008,2021,Upper Center,2_days_out,85.11,133.27,0.204,48.93,0.2974,Medium
S2021_G008,2021,Upper Center,day_of_game,74.92,101.52,0.1225,32.39,0.1844,Low
S2021_G008,2021,Lower Corner,30_days_out,123.18,47.56,0.1409,65.42,0.3353,Low
S2021_G008,2021,Lower Corner,14_days_out,108.64,74.62,0.0169,38.69,0.1488,Low
S2021_G008,2021,Lower Corner,7_days_out,127.99,91.57,0.1544,50.97,0.259,Low
S2021_G008,2021,Lower Corner,2_days_out,114.42,71.42,0.0239,42.59,0.1216,Low
S2021_G008,2021,Lower Corner,day_of_game,130.92,136.67,0.18,58.34,0.4373,Low
S2021_G008,2021,Lower Sideline,30_days_out,147.84,36.88,0.0358,38.37,0.1649,Low
S2021_G008,2021,Lower Sideline,14_days_out,139.59,26.8,-0.0478,39.04,0.1398,Low
S2021_G008,2021,Lower Sideline,7_days_out,134.71,28.63,-0.0087,35.97,0.0736,Low
S2021_G008,2021,Lower Sideline,2_days_out,151.1,98.16,0.0597,53.5,0.2374,Low
S2021_G008,2021,Lower Sideline,day_of_game,111.32,64.42,-0.1848,46.86,0.1585,Low
S2021_G008,2021,Lower Center,30_days_out,180.61,2.3,-0.0456,36.65,0.0476,Low
S2021_G008,2021,Lower Center,14_days_out,185.82,33.32,-0.0286,31.81,0.1453,Low
S2021_G008,2021,Lower Center,7_days_out,203.68,49.93,0.0907,43.75,0.2159,Low
S2021_G008,2021,Lower Center,2_days_out,184.79,22.19,-0.0468,53.54,0.1399,Low
S2021_G008,2021,Lower Center,day_of_game,199.85,22.55,0.0391,74.16,0.2418,Low
S2021_G008,2021,Club Level,30_days_out,254.31,30.88,-0.0126,31.19,0.0473,Low
S2021_G008,2021,Club Level,14_days_out,298.57,47.6,0.1537,77.15,0.3414,Low
S2021_G008,2021,Club Level,7_days_out,301.75,60.39,0.1778,37.19,0.3107,Low
S2021_G008,2021,Club Level,2_days_out,301.48,38.97,0.138,40.55,0.2279,Low
S2021_G008,2021,Club Level,day_of_game,271.7,16.04,0.0597,34.02,0.1774,Low
S2021_G008,2021,Suite,30_days_out,477.51,2.0,0.1183,29.45,0.2127,Low
S2021_G008,2021,Suite,14_days_out,459.65,24.67,0.0696,38.84,0.145,Low
S2021_G008,2021,Suite,7_days_out,434.85,30.49,0.028,31.28,0.132,Low
S2021_G008,2021,Suite,2_days_out,529.78,28.04,0.2517,59.82,0.4053,Medium
S2021_G008,2021,Suite,day_of_game,497.18,19.04,0.1469,64.51,0.3604,Medium
S2021_G008,2021,Courtside/Premium,30_days_out,664.33,2.0,0.0878,36.67,0.1645,Low
S2021_G008,2021,Courtside/Premium,14_days_out,569.47,18.49,-0.0646,29.1,0.086,Low
S2021_G008,2021,Courtside/Premium,7_days_out,657.01,11.81,0.0744,52.63,0.2691,Low
S2021_G008,2021,Courtside/Premium,2_days_out,604.73,2.0,-0.0194,33.72,0.0396,Low
S2021_G008,2021,Courtside/Premium,day_of_game,715.11,2.0,0.1155,48.45,0.167,Low
S2021_G008,2021,Standing Room,30_days_out,41.24,42.08,0.0758,42.47,0.1572,Low
S2021_G008,2021,Standing Room,14_days_out,42.91,42.55,0.0674,64.66,0.2894,Low
S2021_G008,2021,Standing Room,7_days_out,43.8,50.02,0.081,51.54,0.2199,Low
S2021_G008,2021,Standing Room,2_days_out,41.85,25.09,-0.0051,48.41,0.1342,Low
S2021_G008,2021,Standing Room,day_of_game,40.33,19.53,-0.0025,43.11,0.089,Low
S2021_G009,2021,Upper Baseline,30_days_out,50.28,67.58,0.0381,45.68,0.1851,Low
S2021_G009,2021,Upper Baseline,14_days_out,53.08,140.76,0.1239,69.26,0.3062,Medium
S2021_G009,2021,Upper Baseline,7_days_out,60.7,233.71,0.2967,67.98,0.5599,Medium
S2021_G009,2021,Upper Baseline,2_days_out,55.79,167.42,0.1749,48.7,0.3545,Medium
S2021_G009,2021,Upper Baseline,day_of_game,60.81,243.04,0.2729,74.49,0.5842,Medium
S2021_G009,2021,Upper Sideline,30_days_out,82.29,109.07,0.1826,60.37,0.4144,Medium
S2021_G009,2021,Upper Sideline,14_days_out,81.75,143.7,0.1935,80.2,0.45,Medium
S2021_G009,2021,Upper Sideline,7_days_out,78.47,130.58,0.1831,76.72,0.4279,Medium
S2021_G009,2021,Upper Sideline,2_days_out,80.28,211.31,0.1846,52.18,0.3969,Medium
S2021_G009,2021,Upper Sideline,day_of_game,84.35,204.75,0.2092,62.77,0.3968,Medium
S2021_G009,2021,Upper Center,30_days_out,89.84,28.69,0.1871,77.21,0.4327,Low
S2021_G009,2021,Upper Center,14_days_out,87.93,64.95,0.1475,74.66,0.3483,Medium
S2021_G009,2021,Upper Center,7_days_out,90.1,113.75,0.1861,60.47,0.3757,Medium
S2021_G009,2021,Upper Center,2_days_out,89.22,113.22,0.1429,62.97,0.3349,Medium
S2021_G009,2021,Upper Center,day_of_game,105.73,161.35,0.3439,77.67,0.5422,High
S2021_G009,2021,Lower Corner,30_days_out,128.66,21.46,0.1709,54.23,0.3051,Low
S2021_G009,2021,Lower Corner,14_days_out,125.18,110.83,0.1525,45.98,0.2537,Medium
S2021_G009,2021,Lower Corner,7_days_out,125.45,93.55,0.0859,59.92,0.2418,Low
S2021_G009,2021,Lower Corner,2_days_out,115.05,74.74,0.0213,49.25,0.1897,Low
S2021_G009,2021,Lower Corner,day_of_game,135.97,100.55,0.221,66.04,0.3973,Medium
S2021_G009,2021,Lower Sideline,30_days_out,169.71,15.77,0.1019,43.15,0.1439,Low
S2021_G009,2021,Lower Sideline,14_days_out,168.24,78.0,0.1293,51.05,0.2899,Low
S2021_G009,2021,Lower Sideline,7_days_out,169.49,56.73,0.1474,66.63,0.2923,Low
S2021_G009,2021,Lower Sideline,2_days_out,167.36,82.51,0.1214,55.41,0.2811,Medium
S2021_G009,2021,Lower Sideline,day_of_game,179.43,96.41,0.1926,50.63,0.3903,Medium
S2021_G009,2021,Lower Center,30_days_out,200.74,28.52,0.0722,41.57,0.2179,Low
S2021_G009,2021,Lower Center,14_days_out,187.29,4.9,0.0258,44.08,0.1577,Low
S2021_G009,2021,Lower Center,7_days_out,194.07,8.3,0.0551,51.37,0.1889,Low
S2021_G009,2021,Lower Center,2_days_out,188.27,14.99,0.0249,49.2,0.1642,Low
S2021_G009,2021,Lower Center,day_of_game,192.19,5.64,0.0204,25.85,0.0355,Low
S2021_G009,2021,Club Level,30_days_out,351.13,2.0,0.219,48.79,0.2985,Low
S2021_G009,2021,Club Level,14_days_out,315.21,34.25,0.1387,21.15,0.1293,Low
S2021_G009,2021,Club Level,7_days_out,298.99,19.75,0.1559,45.93,0.2606,Low
S2021_G009,2021,Club Level,2_days_out,312.17,41.26,0.1837,69.85,0.3389,Medium
S2021_G009,2021,Club Level,day_of_game,303.85,57.86,0.1417,41.94,0.2592,Low
S2021_G009,2021,Suite,30_days_out,489.05,2.0,0.1453,46.63,0.2143,Low
S2021_G009,2021,Suite,14_days_out,469.87,14.34,0.1332,54.28,0.248,Low
S2021_G009,2021,Suite,7_days_out,506.85,3.52,0.2172,54.95,0.256,Low
S2021_G009,2021,Suite,2_days_out,470.27,40.17,0.1674,48.08,0.2958,Medium
S2021_G009,2021,Suite,day_of_game,509.22,2.0,0.2398,76.48,0.4571,Medium
S2021_G009,2021,Courtside/Premium,30_days_out,785.84,2.0,0.1456,34.64,0.266,Low
S2021_G009,2021,Courtside/Premium,14_days_out,774.77,34.84,0.1558,62.16,0.2587,Low
S2021_G009,2021,Courtside/Premium,7_days_out,820.77,2.0,0.1957,65.21,0.323,Medium
S2021_G009,2021,Courtside/Premium,2_days_out,859.94,17.31,0.2636,65.36,0.3563,Low
S2021_G009,2021,Courtside/Premium,day_of_game,819.4,24.52,0.2391,51.15,0.375,Medium
S2021_G009,2021,Standing Room,30_days_out,44.21,3.13,0.113,68.31,0.2358,Medium
S2021_G009,2021,Standing Room,14_days_out,46.26,14.15,0.1063,41.01,0.1271,Low
S2021_G009,2021,Standing Room,7_days_out,50.69,78.04,0.2233,83.48,0.463,Medium
S2021_G009,2021,Standing Room,2_days_out,49.21,65.65,0.1964,66.91,0.381,Medium
S2021_G009,2021,Standing Room,day_of_game,48.75,89.37,0.2645,57.93,0.3691,Medium
S2021_G010,2021,Upper Baseline,30_days_out,41.26,47.46,-0.0205,41.13,0.125,Low
S2021_G010,2021,Upper Baseline,14_days_out,47.9,154.2,0.1053,54.02,0.3422,Low
S2021_G010,2021,Upper Baseline,7_days_out,43.39,100.72,-0.0007,50.27,0.1698,Low
S2021_G010,2021,Upper Baseline,2_days_out,41.36,142.03,0.0574,46.61,0.2111,Low
S2021_G010,2021,Upper Baseline,day_of_game,44.99,145.86,0.0839,41.54,0.2183,Low
S2021_G010,2021,Upper Sideline,30_days_out,56.93,32.35,0.0402,53.45,0.2223,Low
S2021_G010,2021,Upper Sideline,14_days_out,55.63,85.48,0.087,42.26,0.2085,Low
S2021_G010,2021,Upper Sideline,7_days_out,60.52,88.94,0.0815,31.66,0.2499,Low
S2021_G010,2021,Upper Sideline,2_days_out,57.31,130.39,0.0897,60.72,0.2555,Low
S2021_G010,2021,Upper Sideline,day_of_game,56.49,119.43,0.027,51.94,0.1803,Low
S2021_G010,2021,Upper Center,30_days_out,68.03,55.06,0.0935,58.04,0.2508,Low
S2021_G010,2021,Upper Center,14_days_out,61.32,66.54,0.0077,53.56,0.193,Low
S2021_G010,2021,Upper Center,7_days_out,61.26,67.19,-0.0394,50.46,0.1707,Low
S2021_G010,2021,Upper Center,2_days_out,67.03,112.37,0.0614,50.13,0.2932,Low
S2021_G010,2021,Upper Center,day_of_game,69.5,85.83,0.1355,37.76,0.2371,Low
S2021_G010,2021,Lower Corner,30_days_out,89.03,40.24,-0.1226,17.7,0.0066,Low
S2021_G010,2021,Lower Corner,14_days_out,96.04,78.13,0.0249,41.0,0.1357,Low
S2021_G010,2021,Lower Corner,7_days_out,94.03,57.67,-0.0624,15.46,0.0532,Low
S2021_G010,2021,Lower Corner,2_days_out,84.68,50.07,-0.1396,32.14,0.1002,Low
S2021_G010,2021,Lower Corner,day_of_game,102.6,83.0,0.053,40.65,0.1417,Low
S2021_G010,2021,Lower Sideline,30_days_out,144.54,66.07,0.1856,53.37,0.3008,Low
S2021_G010,2021,Lower Sideline,14_days_out,119.69,49.31,0.05,47.98,0.1155,Low
S2021_G010,2021,Lower Sideline,7_days_out,129.11,71.01,0.1185,53.49,0.2879,Low
S2021_G010,2021,Lower Sideline,2_days_out,108.07,33.61,-0.0773,50.1,0.1845,Low
S2021_G010,2021,Lower Sideline,day_of_game,136.28,126.96,0.1693,37.49,0.2907,Medium
S2021_G010,2021,Lower Center,30_days_out,171.89,30.46,0.1696,72.56,0.3427,Low
S2021_G010,2021,Lower Center,14_days_out,143.5,32.57,0.0744,35.55,0.2264,Low
S2021_G010,2021,Lower Center,7_days_out,142.68,34.51,0.0382,49.27,0.1895,Low
S2021_G010,2021,Lower Center,2_days_out,157.45,52.64,0.1221,44.95,0.2835,Low
S2021_G010,2021,Lower Center,day_of_game,163.67,36.8,0.1609,44.22,0.261,Low
S2021_G010,2021,Club Level,30_days_out,241.28,15.32,-0.0308,47.19,0.1094,Low
S2021_G010,2021,Club Level,14_days_out,262.53,17.84,0.0905,44.58,0.1507,Low
S2021_G010,2021,Club Level,7_days_out,267.78,25.37,0.0944,41.7,0.229,Low
S2021_G010,2021,Club Level,2_days_out,290.47,63.9,0.1843,53.79,0.3093,Medium
S2021_G010,2021,Club Level,day_of_game,272.3,49.32,0.1154,51.42,0.2287,Low
S2021_G010,2021,Suite,30_days_out,428.27,22.65,0.0203,33.14,0.1676,Low
S2021_G010,2021,Suite,14_days_out,461.37,8.86,0.0687,44.24,0.1877,Low
S2021_G010,2021,Suite,7_days_out,519.23,48.59,0.2319,69.54,0.3571,Low
S2021_G010,2021,Suite,2_days_out,441.12,10.75,0.0486,63.03,0.1934,Low
S2021_G010,2021,Suite,day_of_game,415.13,16.37,0.0247,40.07,0.0897,Low
S2021_G010,2021,Courtside/Premium,30_days_out,629.17,20.76,0.081,41.24,0.1668,Low
S2021_G010,2021,Courtside/Premium,14_days_out,512.08,15.86,-0.0328,46.88,0.2476,Low
S2021_G010,2021,Courtside/Premium,7_days_out,537.3,8.19,-0.047,42.19,0.1613,Low
S2021_G010,2021,Courtside/Premium,2_days_out,549.37,9.66,-0.01,40.92,0.0888,Low
S2021_G010,2021,Courtside/Premium,day_of_game,543.24,2.0,-0.0071,18.32,0.0824,Low
S2021_G010,2021,Standing Room,30_days_out,34.04,30.65,-0.0294,54.87,0.1001,Low
S2021_G010,2021,Standing Room,14_days_out,38.42,20.26,0.0678,56.34,0.198,Low
S2021_G010,2021,Standing Room,7_days_out,37.18,19.04,0.0384,41.59,0.1563,Low
S2021_G010,2021,Standing Room,2_days_out,38.93,45.83,0.0661,57.42,0.2544,Low
S2021_G010,2021,Standing Room,day_of_game,43.55,81.33,0.2587,61.52,0.3925,Medium
S2021_G011,2021,Upper Baseline,30_days_out,53.64,70.3,0.1069,72.34,0.2584,Low
S2021_G011,2021,Upper Baseline,14_days_out,56.57,157.3,0.1955,47.12,0.2918,Medium
S2021_G011,2021,Upper Baseline,7_days_out,56.35,121.09,0.1042,57.23,0.3102,Low
S2021_G011,2021,Upper Baseline,2_days_out,54.45,196.77,0.1624,66.13,0.5071,Medium
S2021_G011,2021,Upper Baseline,day_of_game,54.73,180.68,0.1217,34.6,0.2614,Medium
S2021_G011,2021,Upper Sideline,30_days_out,58.23,50.61,0.0211,37.12,0.1462,Low
S2021_G011,2021,Upper Sideline,14_days_out,58.04,67.14,0.0129,43.81,0.1182,Low
S2021_G011,2021,Upper Sideline,7_days_out,62.4,122.54,0.1232,44.68,0.3333,Low
S2021_G011,2021,Upper Sideline,2_days_out,62.03,172.99,0.0667,48.14,0.2292,Low
S2021_G011,2021,Upper Sideline,day_of_game,63.56,165.25,0.1796,51.95,0.3667,Low
S2021_G011,2021,Upper Center,30_days_out,61.71,6.39,-0.0348,48.01,0.1538,Low
S2021_G011,2021,Upper Center,14_days_out,63.82,47.89,-0.0209,52.35,0.0891,Low
S2021_G011,2021,Upper Center,7_days_out,71.42,108.95,0.1357,69.83,0.3507,Low
S2021_G011,2021,Upper Center,2_days_out,71.05,94.51,0.0637,47.67,0.2261,Low
S2021_G011,2021,Upper Center,day_of_game,65.72,79.63,0.0381,28.19,0.1264,Low
S2021_G011,2021,Lower Corner,30_days_out,118.04,46.92,0.0913,44.0,0.1827,Low
S2021_G011,2021,Lower Corner,14_days_out,124.23,72.54,0.1734,42.13,0.3078,Low
S2021_G011,2021,Lower Corner,7_days_out,129.56,97.74,0.207,53.5,0.2826,Medium
S2021_G011,2021,Lower Corner,2_days_out,139.06,110.18,0.2687,53.48,0.437,Medium
S2021_G011,2021,Lower Corner,day_of_game,145.85,152.73,0.3194,48.75,0.5078,Medium
S2021_G011,2021,Lower Sideline,30_days_out,135.99,46.9,-0.0321,38.36,0.1172,Low
S2021_G011,2021,Lower Sideline,14_days_out,120.59,25.12,-0.0839,28.43,0.1087,Low
S2021_G011,2021,Lower Sideline,7_days_out,144.05,20.36,0.0841,47.56,0.1494,Low
S2021_G011,2021,Lower Sideline,2_days_out,139.61,84.71,0.0455,24.1,0.1736,Low
S2021_G011,2021,Lower Sideline,day_of_game,141.28,49.3,-0.0161,37.59,0.1319,Low
S2021_G011,2021,Lower Center,30_days_out,206.73,22.37,0.1383,54.31,0.2644,Low
S2021_G011,2021,Lower Center,14_days_out,225.1,44.79,0.1962,57.7,0.3233,Low
S2021_G011,2021,Lower Center,7_days_out,201.23,62.54,0.0759,51.54,0.2129,Low
S2021_G011,2021,Lower Center,2_days_out,237.78,54.14,0.3348,81.96,0.5119,Medium
S2021_G011,2021,Lower Center,day_of_game,221.48,62.87,0.1999,69.25,0.3727,Low
S2021_G011,2021,Club Level,30_days_out,268.12,54.24,0.1166,37.05,0.2473,Low
S2021_G011,2021,Club Level,14_days_out,222.05,2.0,-0.0188,50.9,0.0732,Low
S2021_G011,2021,Club Level,7_days_out,259.77,62.78,0.111,36.14,0.1893,Low
S2021_G011,2021,Club Level,2_days_out,242.98,63.95,0.0592,39.01,0.2548,Low
S2021_G011,2021,Club Level,day_of_game,240.08,16.56,0.0196,31.99,0.1133,Low
S2021_G011,2021,Suite,30_days_out,476.1,2.0,0.1342,44.3,0.2015,Low
S2021_G011,2021,Suite,14_days_out,481.42,2.0,0.1826,77.29,0.3625,Low
S2021_G011,2021,Suite,7_days_out,463.04,2.0,0.1097,49.55,0.1946,Low
S2021_G011,2021,Suite,2_days_out,545.5,51.54,0.3067,67.96,0.5116,Medium
S2021_G011,2021,Suite,day_of_game,493.92,16.3,0.1657,55.88,0.2617,Medium
S2021_G011,2021,Courtside/Premium,30_days_out,633.65,5.02,0.086,42.02,0.1876,Low
S2021_G011,2021,Courtside/Premium,14_days_out,643.42,26.29,0.1297,37.25,0.2109,Low
S2021_G011,2021,Courtside/Premium,7_days_out,620.5,5.85,0.0511,37.11,0.1843,Low
S2021_G011,2021,Courtside/Premium,2_days_out,684.83,7.92,0.12,51.45,0.2763,Low
S2021_G011,2021,Courtside/Premium,day_of_game,625.74,2.0,0.131,54.62,0.3364,Low
S2021_G011,2021,Standing Room,30_days_out,37.97,40.65,0.0412,41.61,0.1728,Low
S2021_G011,2021,Standing Room,14_days_out,38.83,50.24,0.1648,45.29,0.2578,Low
S2021_G011,2021,Standing Room,7_days_out,41.77,90.61,0.2173,80.44,0.4327,Medium
S2021_G011,2021,Standing Room,2_days_out,44.13,65.56,0.2414,63.62,0.457,Medium
S2021_G011,2021,Standing Room,day_of_game,42.75,66.67,0.2068,42.03,0.3239,Medium
S2021_G012,2021,Upper Baseline,30_days_out,52.82,81.6,0.1343,59.42,0.3009,Low
S2021_G012,2021,Upper Baseline,14_days_out,47.48,112.57,0.0537,63.3,0.2488,Medium
S2021_G012,2021,Upper Baseline,7_days_out,50.23,139.46,0.1107,51.26,0.3224,Medium
S2021_G012,2021,Upper Baseline,2_days_out,44.03,113.1,0.0118,46.74,0.1404,Low
S2021_G012,2021,Upper Baseline,day_of_game,51.03,175.25,0.1497,68.22,0.4258,Medium
S2021_G012,2021,Upper Sideline,30_days_out,58.87,34.79,-0.0114,34.68,0.0666,Low
S2021_G012,2021,Upper Sideline,14_days_out,65.29,142.72,0.1658,40.17,0.3142,Low
S2021_G012,2021,Upper Sideline,7_days_out,52.25,88.91,-0.0792,40.94,0.1396,Low
S2021_G012,2021,Upper Sideline,2_days_out,53.46,112.35,-0.0068,40.5,0.1144,Low
S2021_G012,2021,Upper Sideline,day_of_game,56.74,111.49,0.0064,47.3,0.1856,Low
S2021_G012,2021,Upper Center,30_days_out,77.69,59.32,0.1362,74.65,0.3464,Low
S2021_G012,2021,Upper Center,14_days_out,78.59,74.58,0.1154,59.03,0.2639,Low
S2021_G012,2021,Upper Center,7_days_out,71.28,74.14,-0.0053,37.59,0.1183,Low
S2021_G012,2021,Upper Center,2_days_out,81.9,124.4,0.1469,45.42,0.2525,Low
S2021_G012,2021,Upper Center,day_of_game,78.93,92.05,0.0771,50.41,0.2619,Low
S2021_G012,2021,Lower Corner,30_days_out,103.43,9.21,0.0194,27.43,0.1638,Low
S2021_G012,2021,Lower Corner,14_days_out,110.25,31.28,0.0877,40.87,0.1855,Low
S2021_G012,2021,Lower Corner,7_days_out,107.21,74.91,0.074,31.5,0.1444,Low
S2021_G012,2021,Lower Corner,2_days_out,108.82,96.4,0.0771,51.73,0.2533,Low
S2021_G012,2021,Lower Corner,day_of_game,110.05,98.21,0.079,65.12,0.2619,Medium
S2021_G012,2021,Lower Sideline,30_days_out,162.72,34.88,0.2166,58.58,0.2995,Low
