season,game_id,game_date,day_of_week,weekend_flag,holiday_flag,rivalry_flag,division_matchup_flag,opponent,opponent_strength,home_team_win_rate,away_team_win_rate,home_team_recent_form,away_team_recent_form,playoff_implication_score,premium_game_flag,seat_section,section_capacity,inventory_remaining,inventory_remaining_pct,current_sell_through_rate,seat_quality_score,base_ticket_price,current_ticket_price,price_change_from_base_pct,days_before_game,pricing_window,days_until_game_bucket,month,season_stage,website_traffic_index,search_interest_index,social_sentiment_score,social_volume_index,email_campaign_active,promotion_flag,marketing_spend_index,star_player_available,injury_news_severity,weather_severity,temperature_score,demand_signal_score,secondary_market_avg_price,secondary_market_listing_count,resale_price_gap_pct,resale_velocity_index,scalper_pressure_score,rolling_3_game_attendance_rate,rolling_5_game_sell_through_rate,previous_similar_game_sell_through,same_opponent_last_season_attendance,section_historical_fill_rate,historical_price_elasticity_section,historical_attendance_rate,affordability_segment,affordability_index,local_income_proxy,final_sell_through_rate,final_attendance_rate,realized_revenue,revenue_per_available_seat,unsold_inventory_pct,actual_secondary_market_gap,realized_demand_score,demand_index,demand_tier,scalper_risk_tier,scalper_risk_label,optimal_price_oracle,recommended_price_target,tickets_sold_pct,sold_tickets,attendance_rate,revenue,predicted_demand_tier,predicted_demand_probability,predicted_sell_through,predicted_scalper_risk_tier,predicted_scalper_risk_probability,recommended_price,price_change_pct,expected_sell_through,expected_revenue,revenue_uplift_vs_current,secondary_market_leakage_reduction,human_approval_required,affordability_risk_flag,capped_by_guardrail,pricing_action
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Club Level,950,393,0.4137,0.5863,0.83,287.17,284.19,-0.0104,2,2_days_out,1_to_2_days,10,early,155.32,89.34,0.396,92.76,0,0,80.7,1,0.236,0.278,0.883,0.4903,314.65,44.73,0.1072,35.34,0.2383,0.813,0.767,0.736,0.87,0.81,-0.574,0.813,Affluent,95.74,94.81,0.749,0.726,202176.77,212.82,0.251,30.46,0.679,0.679,Medium,Low,Low,305.22,305.22,0.586,557,0.726,158284.03,Low,0.5813432341306747,0.7182930727837713,Low,0.9322769676061939,315.89,0.1115,0.6223,186367.93,-7557.19,2909.93,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Club Level,950,249,0.2621,0.7384,0.83,287.17,279.8,-0.0257,0,day_of_game,day_of_game,10,early,161.52,100.76,0.401,118.5,0,0,80.7,1,0.236,0.278,0.883,0.5523,320.12,106.49,0.1441,48.03,0.2598,0.813,0.767,0.736,0.87,0.81,-0.574,0.813,Affluent,99.56,97.07,0.749,0.726,199056.16,209.53,0.251,40.32,0.679,0.679,Medium,Low,Low,306.5,306.5,0.738,701,0.726,196263.19,Medium,0.8933094615317252,0.7734476596241601,Low,0.5251698777591957,308.71,0.1033,0.7276,213092.57,7502.44,3437.73,False,False,False,Increase
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Suite,350,308,0.88,0.1206,0.91,458.84,470.2,0.0248,30,30_days_out,21_plus_days,10,early,105.67,79.57,0.445,78.29,0,0,80.7,1,0.236,0.278,0.883,0.3681,547.05,2.0,0.1634,43.47,0.2943,0.594,0.642,0.597,0.652,0.606,-0.25,0.594,Affluent,113.08,115.57,0.522,0.454,85918.19,245.48,0.478,76.84,0.669,0.669,Low,Low,Low,430.68,430.68,0.121,42,0.454,19844.12,Low,0.9979733951735247,0.6463062059895726,Low,0.9820839244821747,630.91,0.3418,0.5411,118636.97,12274.36,2433.76,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Suite,350,283,0.8086,0.1919,0.91,458.84,452.68,-0.0134,14,14_days_out,8_to_20_days,10,early,135.19,72.4,0.546,84.83,0,0,80.7,1,0.236,0.278,0.883,0.39,482.17,8.12,0.0651,53.56,0.1343,0.594,0.642,0.597,0.652,0.606,-0.25,0.594,Affluent,115.72,115.55,0.522,0.454,82716.13,236.33,0.478,29.49,0.669,0.669,Low,Low,Low,425.72,425.72,0.192,67,0.454,30401.76,Low,0.998389086081863,0.5940850216126372,Low,0.9988235366866824,607.96,0.343,0.4931,104202.62,10076.97,858.46,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Suite,350,234,0.6686,0.3308,0.91,458.84,461.65,0.0061,7,7_days_out,3_to_7_days,10,early,168.8,93.37,0.456,104.72,0,0,80.7,1,0.236,0.278,0.883,0.4677,493.73,38.03,0.0695,56.34,0.1378,0.594,0.642,0.597,0.652,0.606,-0.25,0.594,Affluent,116.94,110.46,0.522,0.454,84355.02,241.01,0.478,32.08,0.669,0.669,Low,Low,Low,425.85,425.85,0.331,116,0.454,53449.88,Low,0.9839198715591208,0.6042178934183638,Low,0.9973894212125298,619.43,0.3418,0.5026,108175.57,10547.56,949.78,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Suite,350,212,0.6057,0.3931,0.91,458.84,469.19,0.0225,2,2_days_out,1_to_2_days,10,early,180.35,97.15,0.401,109.09,0,0,80.7,1,0.236,0.278,0.883,0.4789,473.82,32.61,0.0099,27.05,0.1097,0.594,0.642,0.597,0.652,0.606,-0.25,0.594,Affluent,115.45,115.55,0.522,0.454,85731.92,244.95,0.478,4.64,0.669,0.669,Low,Low,Low,422.27,422.27,0.393,138,0.454,64548.77,Low,0.9735423620921942,0.534657961166075,Low,0.996559930273074,630.91,0.3447,0.4236,92692.21,4892.55,121.3,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Suite,350,173,0.4943,0.5062,0.91,458.84,469.49,0.0232,0,day_of_game,day_of_game,10,early,165.44,94.18,0.564,117.79,0,0,80.7,1,0.236,0.278,0.883,0.5063,500.86,36.9,0.0668,58.23,0.2121,0.594,0.642,0.597,0.652,0.606,-0.25,0.594,Affluent,114.58,105.9,0.522,0.454,85787.41,245.11,0.478,31.37,0.669,0.669,Low,Low,Low,425.39,425.39,0.506,177,0.454,83185.83,Low,0.9119513183208252,0.559453367056868,Low,0.9654174533355087,630.91,0.3438,0.4464,97722.2,5791.99,859.95,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Courtside/Premium,180,148,0.8222,0.1787,0.98,680.68,694.06,0.0197,30,30_days_out,21_plus_days,10,early,92.56,66.08,0.332,59.11,0,0,80.7,1,0.236,0.278,0.883,0.3364,805.62,2.0,0.1607,61.06,0.329,0.784,0.661,0.846,0.646,0.758,-0.455,0.784,Premium,128.82,133.01,0.635,0.586,79325.3,440.7,0.365,111.57,0.538,0.538,Low,Low,Low,638.82,638.82,0.179,32,0.586,22321.5,Low,0.9767526636004841,0.7101420867355714,Low,0.9372370951302912,935.94,0.3485,0.5475,91599.71,2881.09,1996.43,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Courtside/Premium,180,119,0.6611,0.3386,0.98,680.68,680.87,0.0003,14,14_days_out,8_to_20_days,10,early,149.1,80.27,0.404,81.89,0,0,80.7,1,0.236,0.278,0.883,0.418,707.33,12.81,0.0389,57.46,0.2306,0.784,0.661,0.846,0.646,0.758,-0.455,0.784,Premium,127.03,129.33,0.635,0.586,77818.73,432.33,0.365,26.46,0.538,0.538,Low,Low,Low,629.39,629.39,0.339,61,0.586,41497.51,Low,0.9751189438575222,0.7184888217982618,Low,0.9819177556512486,918.92,0.3496,0.5542,91066.01,3010.46,479.08,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Courtside/Premium,180,111,0.6167,0.3833,0.98,680.68,701.2,0.0301,7,7_days_out,3_to_7_days,10,early,149.97,81.52,0.491,103.94,0,0,80.7,1,0.236,0.278,0.883,0.4685,813.13,2.0,0.1596,52.72,0.1752,0.784,0.661,0.846,0.646,0.758,-0.455,0.784,Premium,132.27,126.85,0.635,0.586,80141.51,445.23,0.365,111.94,0.538,0.538,Low,Low,Low,638.44,638.44,0.383,69,0.586,48377.35,Low,0.946169694378576,0.6969099378723922,Low,0.9289469678744887,935.94,0.3348,0.5408,90457.5,2496.32,1965.73,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Courtside/Premium,180,97,0.5389,0.4606,0.98,680.68,666.33,-0.0211,2,2_days_out,1_to_2_days,10,early,172.68,92.08,0.367,126.65,0,0,80.7,1,0.236,0.278,0.883,0.4978,710.0,17.09,0.0655,61.64,0.2379,0.784,0.661,0.846,0.646,0.758,-0.455,0.784,Premium,129.98,132.52,0.635,0.586,76156.67,423.09,0.365,43.67,0.538,0.538,Low,Low,Low,631.58,631.58,0.461,83,0.586,55248.37,Low,0.7737121001168614,0.6678820607918661,Low,0.8575315689557658,884.88,0.328,0.5032,79635.99,-469.38,734.99,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Courtside/Premium,180,76,0.4222,0.5776,0.98,680.68,702.78,0.0325,0,day_of_game,day_of_game,10,early,167.8,95.76,0.255,123.94,0,0,80.7,1,0.236,0.278,0.883,0.5161,779.3,35.7,0.1089,50.06,0.2715,0.784,0.661,0.846,0.646,0.758,-0.455,0.784,Premium,131.17,131.85,0.635,0.586,80321.93,446.23,0.365,76.52,0.538,0.538,Low,Low,Low,634.24,634.24,0.578,104,0.586,73063.35,Low,0.748588534124063,0.6664949408057735,Low,0.795183955634669,935.94,0.3318,0.5009,83740.29,-571.59,1285.2,True,False,False,Review
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Standing Room,1400,1071,0.765,0.2353,0.3,41.3,40.63,-0.0163,30,30_days_out,21_plus_days,10,early,104.14,66.91,0.398,82.98,0,0,80.7,1,0.236,0.278,0.883,0.3649,45.31,2.0,0.1153,75.9,0.2799,0.758,0.682,0.701,0.853,0.676,-1.349,0.758,Value-sensitive,39.52,40.69,0.808,0.81,45946.04,32.82,0.192,4.69,0.6,0.6,Low,Low,Low,36.5,36.5,0.235,329,0.81,13381.2,Low,0.9906177120221995,0.7624921810867832,Low,0.8993102048815484,34.07,-0.1614,0.8785,41905.96,-1466.13,0.0,False,True,False,Discount
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Standing Room,1400,908,0.6486,0.3517,0.3,41.3,42.26,0.0231,14,14_days_out,8_to_20_days,10,early,151.81,85.3,0.572,101.89,0,0,80.7,1,0.236,0.278,0.883,0.4529,45.04,29.32,0.066,42.25,0.2466,0.758,0.682,0.701,0.853,0.676,-1.349,0.758,Value-sensitive,37.48,41.54,0.808,0.81,47786.82,34.13,0.192,2.79,0.6,0.6,Low,Low,Low,36.22,36.22,0.352,492,0.81,20804.68,Low,0.9463808478311004,0.7511679092048147,Low,0.9715874590205841,36.14,-0.1449,0.848,42901.2,-1540.9,0.0,False,True,False,Discount
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Standing Room,1400,625,0.4464,0.5537,0.3,41.3,39.81,-0.0362,7,7_days_out,3_to_7_days,10,early,156.2,89.2,0.402,90.32,0,0,80.7,1,0.236,0.278,0.883,0.4806,43.24,34.92,0.0863,35.72,0.1434,0.758,0.682,0.701,0.853,0.676,-1.349,0.758,Value-sensitive,37.35,35.65,0.808,0.81,45019.05,32.16,0.192,3.44,0.6,0.6,Low,Low,Low,36.36,36.36,0.554,775,0.81,30860.73,Low,0.7163389123483725,0.7732134540054857,Low,0.9703290320792992,34.07,-0.1441,0.8735,41669.27,-1425.01,0.0,False,True,False,Discount
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Standing Room,1400,448,0.32,0.6801,0.3,41.3,39.54,-0.0428,2,2_days_out,1_to_2_days,10,early,177.35,102.65,0.525,112.78,0,0,80.7,1,0.236,0.278,0.883,0.5486,42.49,40.35,0.0748,50.63,0.2122,0.758,0.682,0.701,0.853,0.676,-1.349,0.758,Value-sensitive,33.56,38.45,0.808,0.81,44711.94,31.94,0.192,2.96,0.6,0.6,Medium,Low,Low,41.67,41.67,0.68,952,0.81,37641.18,Medium,0.9130110489998501,0.8029705648605129,Low,0.823935793417446,34.07,-0.1383,0.9528,45447.79,998.55,0.0,False,True,False,Discount
2025,S2025_G001,2025-10-16,Thursday,0,0,0,0,Sacramento Kings,71.8,0.549,0.718,0.604,0.581,0.131,0,Standing Room,1400,341,0.2436,0.7562,0.3,41.3,42.24,0.0227,0,day_of_game,day_of_game,10,early,170.81,99.08,0.229,118.85,0,0,80.7,1,0.236,0.278,0.883,0.5569,49.17,35.1,0.164,52.39,0.2512,0.758,0.682,0.701,0.853,0.676,-1.349,0.758,Value-sensitive,35.62,32.97,0.808,0.81,47767.31,34.12,0.192,6.93,0.6,0.6,Medium,Low,Low,42.08,42.08,0.756,1059,0.81,44716.79,Medium,0.9166555639044777,0.7947168309815186,Medium,0.5950932052901075,37.17,-0.12,0.9234,48051.68,1055.31,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Baseline,4200,3490,0.831,0.169,0.38,54.85,52.48,-0.0433,30,30_days_out,21_plus_days,10,early,120.26,55.66,-0.23,58.88,0,1,92.76,0,0.143,0.617,0.754,0.2838,54.91,80.22,0.0463,45.78,0.1916,0.83,0.79,0.771,0.84,0.804,-1.447,0.83,Value-sensitive,41.53,41.51,0.692,0.618,152629.92,36.34,0.308,2.43,0.611,0.611,Low,Low,Low,48.03,48.03,0.169,710,0.618,37252.81,Low,0.9884402168122414,0.719178893110312,Low,0.9789718473778756,43.88,-0.1639,0.8647,159363.06,844.53,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Baseline,4200,2653,0.6317,0.3684,0.38,54.85,50.97,-0.0709,14,14_days_out,8_to_20_days,10,early,145.82,70.42,0.066,93.32,0,1,92.76,0,0.143,0.617,0.754,0.3978,55.98,140.38,0.0984,56.91,0.2394,0.83,0.79,0.771,0.84,0.804,-1.447,0.83,Value-sensitive,37.04,42.59,0.692,0.618,148228.22,35.29,0.308,5.02,0.611,0.611,Low,Low,Low,48.37,48.37,0.368,1547,0.618,78851.75,Low,0.9543810042793089,0.7055533074438565,Low,0.9240332676323284,42.51,-0.166,0.85,151762.17,721.55,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Baseline,4200,2273,0.5412,0.4589,0.38,54.85,52.64,-0.0403,7,7_days_out,3_to_7_days,10,early,186.65,91.96,0.024,110.32,0,1,92.76,0,0.143,0.617,0.754,0.4782,58.68,146.97,0.1148,52.19,0.2914,0.83,0.79,0.771,0.84,0.804,-1.447,0.83,Value-sensitive,48.29,43.59,0.692,0.618,153100.97,36.45,0.308,6.04,0.611,0.611,Low,Low,Low,48.48,48.48,0.459,1927,0.618,101456.0,Low,0.6185149428241392,0.7378957225343654,Low,0.6769368943155829,43.88,-0.1664,0.8906,164130.54,990.65,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Baseline,4200,1562,0.3719,0.6281,0.38,54.85,51.61,-0.0591,2,2_days_out,1_to_2_days,10,early,178.18,91.28,-0.069,98.34,0,1,92.76,0,0.143,0.617,0.754,0.4621,51.12,109.61,-0.0095,40.62,0.1138,0.83,0.79,0.771,0.84,0.804,-1.447,0.83,Value-sensitive,38.97,42.58,0.692,0.618,150109.12,35.74,0.308,0.0,0.611,0.611,Low,Low,Low,47.72,47.72,0.628,2638,0.618,136143.64,Low,0.7997254939791539,0.7226357374916946,Low,0.9548743278080952,42.51,-0.1763,0.882,157475.36,835.39,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Baseline,4200,1426,0.3395,0.6605,0.38,54.85,51.79,-0.0558,0,day_of_game,day_of_game,10,early,197.8,97.52,-0.192,107.73,0,1,92.76,0,0.143,0.617,0.754,0.4889,51.12,118.98,-0.013,51.18,0.2158,0.83,0.79,0.771,0.84,0.804,-1.447,0.83,Value-sensitive,40.15,43.42,0.692,0.618,150636.21,35.87,0.308,0.0,0.611,0.611,Low,Low,Low,47.72,47.72,0.661,2774,0.618,143682.74,Medium,0.5041593611550933,0.7159619989411566,Low,0.9054996370375666,47.99,-0.0733,0.8169,164665.89,8931.26,0.0,True,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Sideline,3600,2637,0.7325,0.2674,0.46,65.35,69.68,0.0663,30,30_days_out,21_plus_days,10,early,116.57,64.73,0.059,63.81,0,1,92.76,0,0.143,0.617,0.754,0.3369,77.93,78.35,0.1184,55.3,0.277,0.802,0.829,0.847,0.893,0.811,-1.346,0.802,Value-sensitive,50.93,48.07,0.878,0.772,220284.11,61.19,0.122,8.25,0.786,0.786,Medium,Medium,Medium,66.1,66.1,0.267,963,0.772,67070.31,Low,0.9588186376774009,0.7913596597355717,Low,0.9193749361815392,60.45,-0.1325,0.9075,197480.42,-1030.57,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Sideline,3600,2111,0.5864,0.4136,0.46,65.35,69.4,0.062,14,14_days_out,8_to_20_days,10,early,154.67,78.64,-0.057,80.13,0,1,92.76,0,0.143,0.617,0.754,0.4303,84.77,153.74,0.2215,60.43,0.4074,0.802,0.829,0.847,0.893,0.811,-1.346,0.802,Value-sensitive,44.5,47.82,0.878,0.772,219385.06,60.94,0.122,15.37,0.786,0.786,Medium,Medium,Medium,66.92,66.92,0.414,1489,0.772,103324.8,Low,0.8398781715528335,0.7998074419641489,Low,0.5259945685093717,60.45,-0.129,0.9137,198826.64,-997.26,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Sideline,3600,1373,0.3814,0.6186,0.46,65.35,66.16,0.0124,7,7_days_out,3_to_7_days,10,early,177.09,117.07,-0.12,113.53,0,1,92.76,0,0.143,0.617,0.754,0.5093,73.5,136.15,0.111,69.92,0.3196,0.802,0.829,0.847,0.893,0.811,-1.346,0.802,Value-sensitive,48.19,44.25,0.878,0.772,209153.09,58.1,0.122,7.34,0.786,0.786,Medium,Medium,Medium,66.19,66.19,0.619,2227,0.772,147341.8,Medium,0.7334285356568077,0.7926171715647778,Medium,0.5981611369862099,58.82,-0.111,0.9361,198195.5,9413.11,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Sideline,3600,830,0.2306,0.7695,0.46,65.35,67.27,0.0294,2,2_days_out,1_to_2_days,10,early,193.2,93.86,-0.015,96.75,0,1,92.76,0,0.143,0.617,0.754,0.5486,82.76,199.09,0.2302,63.47,0.4729,0.802,0.829,0.847,0.893,0.811,-1.346,0.802,Value-sensitive,44.83,47.72,0.878,0.772,212663.12,59.07,0.122,15.48,0.786,0.786,Medium,Medium,Medium,67.08,67.08,0.769,2770,0.772,186356.67,Medium,0.9184279405124611,0.855969286464038,Medium,0.858572004181253,62.08,-0.0771,0.9698,216750.9,9459.11,185.23,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Sideline,3600,486,0.135,0.8651,0.46,65.35,66.7,0.0207,0,day_of_game,day_of_game,10,early,174.6,85.65,0.138,112.19,0,1,92.76,0,0.143,0.617,0.754,0.5618,83.55,233.48,0.2526,61.8,0.4686,0.802,0.829,0.847,0.893,0.811,-1.346,0.802,Value-sensitive,50.26,46.45,0.878,0.772,210860.25,58.57,0.122,16.85,0.786,0.786,Medium,Medium,Medium,67.28,67.28,0.865,3114,0.772,207722.94,Medium,0.8709776925500021,0.8487861841478451,Medium,0.834837521183637,60.45,-0.0937,0.9809,213450.4,9639.86,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Center,2600,2015,0.775,0.2251,0.52,85.31,81.96,-0.0393,30,30_days_out,21_plus_days,10,early,121.19,73.91,-0.049,71.46,0,1,92.76,0,0.143,0.617,0.754,0.3388,90.94,68.42,0.1096,57.31,0.2715,0.829,0.853,0.888,0.892,0.841,-1.091,0.829,Value-sensitive,52.1,54.41,0.694,0.693,147966.56,56.91,0.306,8.99,0.766,0.766,Low,Low,Low,75.34,75.34,0.225,585,0.693,47964.28,Low,0.9413975820030326,0.7796941810730169,Low,0.9557203428046545,78.91,-0.0372,0.7863,161332.04,-4817.67,335.39,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Center,2600,1808,0.6954,0.3045,0.52,85.31,83.26,-0.0241,14,14_days_out,8_to_20_days,10,early,160.5,83.35,-0.064,85.63,0,1,92.76,0,0.143,0.617,0.754,0.3856,85.36,50.74,0.0252,35.01,0.0883,0.829,0.853,0.888,0.892,0.841,-1.091,0.829,Value-sensitive,49.49,53.29,0.694,0.693,150316.88,57.81,0.306,2.1,0.766,0.766,Low,Low,Low,74.48,74.48,0.305,792,0.693,65915.99,Low,0.9375414499062934,0.7721518017135488,Low,0.9755770400402467,78.91,-0.0522,0.7911,162320.07,-4832.26,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Center,2600,1371,0.5273,0.4725,0.52,85.31,82.47,-0.0333,7,7_days_out,3_to_7_days,10,early,190.15,71.75,-0.046,96.71,0,1,92.76,0,0.143,0.617,0.754,0.4351,83.77,80.83,0.0158,35.45,0.1413,0.829,0.853,0.888,0.892,0.841,-1.091,0.829,Value-sensitive,50.17,51.36,0.694,0.693,148901.82,57.27,0.306,1.3,0.766,0.766,Low,Low,Low,74.38,74.38,0.473,1229,0.693,101320.61,Low,0.7879346524827332,0.7662576614174829,Low,0.9501857516677786,76.78,-0.069,0.7989,159490.02,-4812.48,0.0,False,True,False,Discount
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Center,2600,1191,0.4581,0.5419,0.52,85.31,80.58,-0.0555,2,2_days_out,1_to_2_days,10,early,184.21,110.78,0.026,104.04,0,1,92.76,0,0.143,0.617,0.754,0.5187,96.7,155.74,0.2001,65.78,0.403,0.829,0.853,0.888,0.892,0.841,-1.091,0.829,Value-sensitive,50.32,54.17,0.694,0.693,145478.29,55.95,0.306,16.12,0.766,0.766,Low,Low,Low,76.27,76.27,0.542,1409,0.693,113538.5,Medium,0.6667371846925786,0.7602822030630423,Medium,0.7578726850998267,78.91,-0.0207,0.8025,164640.07,5354.87,1120.91,False,True,False,Hold
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Upper Center,2600,951,0.3658,0.6344,0.52,85.31,84.64,-0.0079,0,day_of_game,day_of_game,10,early,203.64,101.71,-0.059,117.96,0,1,92.76,0,0.143,0.617,0.754,0.5068,78.76,85.6,-0.0695,47.73,0.1519,0.829,0.853,0.888,0.892,0.841,-1.091,0.829,Value-sensitive,55.08,51.33,0.694,0.693,152804.75,58.77,0.306,0.0,0.766,0.766,Medium,Low,Low,85.31,85.31,0.634,1649,0.693,139603.51,Medium,0.6609222199319352,0.7469134730234043,Low,0.850985621915479,83.18,-0.0173,0.786,169980.23,5611.46,0.0,False,True,False,Hold
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Lower Corner,2100,1707,0.8129,0.187,0.63,125.2,121.69,-0.028,30,30_days_out,21_plus_days,10,early,126.84,71.56,-0.051,50.06,0,1,92.76,0,0.143,0.617,0.754,0.3016,113.97,44.67,-0.0635,38.14,0.1202,0.795,0.856,0.99,0.99,0.883,-0.848,0.795,Mainstream,64.56,64.24,0.464,0.398,118593.28,56.47,0.536,0.0,0.584,0.584,Low,Low,Low,115.19,115.19,0.187,393,0.398,47797.33,Low,0.9753361425169171,0.7515334218856574,Low,0.9715896687533937,118.94,-0.0226,0.7409,185066.4,-6987.22,0.0,False,False,False,Hold
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Lower Corner,2100,1554,0.74,0.2601,0.63,125.2,114.35,-0.0867,14,14_days_out,8_to_20_days,10,early,142.27,87.46,-0.089,109.38,0,1,92.76,0,0.143,0.617,0.754,0.3753,115.93,57.9,0.0138,34.95,0.1398,0.795,0.856,0.99,0.99,0.883,-0.848,0.795,Mainstream,66.25,68.9,0.464,0.398,111439.13,53.07,0.536,1.58,0.584,0.584,Low,Low,Low,115.39,115.39,0.26,546,0.398,62466.78,Low,0.9167399578792254,0.7569092611013455,Low,0.9784911913796864,112.68,-0.0146,0.7413,175408.35,-6352.06,0.0,False,False,False,Hold
2025,S2025_G002,2025-10-17,Friday,1,0,0,0,Sacramento Kings,68.1,0.528,0.704,0.49,0.704,0.041,0,Lower Corner,2100,1455,0.6929,0.3073,0.63,125.2,111.64,-0.1083,7,7_days_out,3_to_7_days,10,early,160.15,88.41,-0.076,86.21,0,1,92.76,0,0.143,0.617,0.754,0.3846,107.46,61.53,-0.0374,32.83,0.0847,0.795,0.856,0.99,0.99,0.883,-0.848,0.795,Mainstream,64.05,65.22,0.464,0.398,108800.08,51.81,0.536,0.0,0.584,0.584,Low,Low,Low,115.19,115.19,0.307,645,0.398,72052.48,Low,0.9220570660742553,0.7507588666084923,Low,0.97047400679343,109.55,-0.0187,0.7377,169706.37,-6304.54,0.0,False,False,False,Hold
